"YY","MM","DD","hh","WD","WSPD","GST","WVHT","DPD","APD","MWD","BAR","ATMP","WTMP","DEWP","VIS"
86,3,30,14,210,4,5,99,99,99,999,1018.4,11.9,4.9,999,99
86,3,30,15,170,2,3,99,99,99,999,1017.7,13,5.2,999,99
86,3,30,16,210,7,8,99,99,99,999,1017.1,14.1,5.5,999,99
86,3,30,17,200,7,8,99,99,99,999,1016.8,16.1,5.4,999,99
86,3,30,18,190,7,8,99,99,99,999,1015.8,16,5.7,999,99
86,3,30,19,180,7,9,99,99,99,999,1015.3,17.4,5.9,999,99
86,3,30,20,170,7,9,99,99,99,999,1013.8,16.2,6,999,99
86,3,30,21,190,8,10,99,99,99,999,1013.4,15.1,5.8,999,99
86,3,30,22,200,9,11,99,99,99,999,1013.1,15,5.9,999,99
86,3,30,23,200,11,12,99,99,99,999,1012.9,13.3,5.6,999,99
86,3,31,0,210,11,13,99,99,99,999,1013,12.2,5.3,999,99
86,3,31,1,210,11,12,99,99,99,999,1013.3,11.9,5,999,99
86,3,31,2,210,11,12,99,99,99,999,1013.1,11.5,5,999,99
86,3,31,3,210,10,11,99,99,99,999,1013,11.1,4.9,999,99
86,3,31,4,210,9,11,99,99,99,999,1012.6,11.1,4.9,999,99
86,3,31,5,210,9,10,99,99,99,999,1012.1,11.1,5,999,99
86,3,31,6,260,5,6,99,99,99,999,1012.8,9.7,5,999,99
86,3,31,7,210,7,8,99,99,99,999,1012,10.7,5.1,999,99
86,3,31,8,220,7,7,99,99,99,999,1012.1,10.1,5,999,99
86,3,31,9,220,6,7,99,99,99,999,1012.4,9.8,4.9,999,99
86,3,31,10,220,6,6,99,99,99,999,1013.6,9.6,4.9,999,99
86,3,31,11,260,5,6,99,99,99,999,1014.4,10.5,4.9,999,99
86,3,31,12,270,3,4,99,99,99,999,1016,10.3,4.9,999,99
86,3,31,13,310,8,9,99,99,99,999,1016.8,12.6,4.9,999,99
86,3,31,14,320,6,7,99,99,99,999,1018.5,11.7,5,999,99
86,3,31,15,310,6,7,99,99,99,999,1019.1,12.5,5.1,999,99
86,3,31,16,310,4,4,99,99,99,999,1019.3,12.9,5.3,999,99
86,3,31,17,310,6,7,99,99,99,999,1020,12.5,5.5,999,99
86,3,31,18,320,5,6,99,99,99,999,1020.1,14.2,5.6,999,99
86,3,31,19,300,3,4,99,99,99,999,1020.4,14.4,5.8,999,99
86,3,31,20,310,4,5,99,99,99,999,1020.6,13.8,5.9,999,99
86,3,31,21,350,2,4,99,99,99,999,1020.8,14.6,5.8,999,99
86,3,31,22,310,2,3,99,99,99,999,1021.4,14.8,5.9,999,99
86,3,31,23,110,2,4,99,99,99,999,1022.2,12.5,5.8,999,99
86,4,1,0,0,2,2,99,99,99,999,1023.2,12.9,5.6,999,99
86,4,1,1,70,3,3,99,99,99,999,1023.9,12.4,5.5,999,99
86,4,1,2,140,2,4,99,99,99,999,1024.6,11.3,5.5,999,99
86,4,1,3,170,3,4,99,99,99,999,1025.4,9.5,5.5,999,99
86,4,1,4,170,2,2,99,99,99,999,1025,11,5.5,999,99
86,4,1,5,170,2,3,99,99,99,999,1025.3,11.3,5.4,999,99
86,4,1,6,190,1,2,99,99,99,999,1025.3,9.9,5.4,999,99
86,4,1,7,210,3,3,99,99,99,999,1025.3,8.7,5.4,999,99
86,4,1,8,200,3,3,99,99,99,999,1024.8,8.3,5.4,999,99
86,4,1,9,190,4,5,99,99,99,999,1024.2,7.5,5.3,999,99
86,4,1,10,210,3,4,99,99,99,999,1024.6,7.3,5.3,999,99
86,4,1,11,220,3,3,99,99,99,999,1025,6.6,5.3,999,99
86,4,1,12,210,1,1,99,99,99,999,1025.7,6.9,5.5,999,99
86,4,1,13,200,2,3,99,99,99,999,1025.4,7.4,5.6,999,99
86,4,1,14,190,3,4,99,99,99,999,1025.3,9,5.8,999,99
86,4,1,15,190,4,5,99,99,99,999,1024.7,11.8,6.2,999,99
86,4,1,16,190,5,6,99,99,99,999,1023.7,12,6.3,999,99
86,4,1,17,150,4,5,99,99,99,999,1022.6,10.7,6.3,999,99
86,4,1,18,190,6,7,99,99,99,999,1021.7,14.2,6.6,999,99
86,4,1,19,190,6,7,99,99,99,999,1020.6,14,6.6,999,99
86,4,1,20,190,6,7,99,99,99,999,1019.3,15.3,6.6,999,99
86,4,1,21,190,5,6,99,99,99,999,1018.6,14.3,6.5,999,99
86,4,1,22,190,7,8,99,99,99,999,1018.4,15.1,6.5,999,99
86,4,1,23,190,7,8,99,99,99,999,1017.7,14.1,6.2,999,99
86,4,2,0,180,7,7,99,99,99,999,1017.7,13.2,5.8,999,99
86,4,2,1,190,6,6,99,99,99,999,1017.7,13,5.8,999,99
86,4,2,2,190,5,6,99,99,99,999,1017.6,11,5.8,999,99
86,4,2,3,190,4,5,99,99,99,999,1017.5,9.1,5.8,999,99
86,4,2,4,190,4,4,99,99,99,999,1016.9,8.1,5.8,999,99
86,4,2,5,170,3,4,99,99,99,999,1016.1,7.5,5.8,999,99
86,4,2,6,210,1,2,99,99,99,999,1015.4,7,5.8,999,99
86,4,2,7,190,5,6,99,99,99,999,1014.5,7.6,5.8,999,99
86,4,2,8,190,3,3,99,99,99,999,1013.9,7.7,5.5,999,99
86,4,2,9,250,1,1,99,99,99,999,1013.7,8.6,5.6,999,99
86,4,2,10,160,3,4,99,99,99,999,1013,8.6,5.6,999,99
86,4,2,11,180,5,5,99,99,99,999,1012.9,8.1,5.5,999,99
86,4,2,12,190,3,3,99,99,99,999,1013,8.6,5.5,999,99
86,4,2,13,240,4,4,99,99,99,999,1012.8,9.4,5.8,999,99
86,4,2,14,250,4,5,99,99,99,999,1012.5,10.3,6.2,999,99
86,4,2,15,230,3,4,99,99,99,999,1012.3,12.1,6.3,999,99
86,4,2,16,270,5,6,99,99,99,999,1012.2,13.4,6.3,999,99
86,4,2,17,290,5,5,99,99,99,999,1012.3,14,6.3,999,99
86,4,2,18,320,6,7,99,99,99,999,1012.3,15,6.3,999,99
86,4,2,19,0,5,5,99,99,99,999,1012.3,13.5,6.6,999,99
86,4,2,20,30,8,9,99,99,99,999,1012.8,10.2,6.5,999,99
86,4,2,21,30,7,7,99,99,99,999,1013.5,8.9,6.1,999,99
86,4,2,22,20,5,5,99,99,99,999,1013.9,8.5,5.9,999,99
86,4,2,23,20,4,5,99,99,99,999,1014.7,8.2,6.1,999,99
86,4,3,0,0,5,5,99,99,99,999,1015.4,9.2,5.9,999,99
86,4,3,1,350,3,3,99,99,99,999,1016.6,8.5,6,999,99
86,4,3,2,330,2,3,99,99,99,999,1017,8.3,5.9,999,99
86,4,3,3,330,6,6,99,99,99,999,1017.4,9.6,5.9,999,99
86,4,3,4,330,6,7,99,99,99,999,1017.9,8.9,6,999,99
86,4,3,5,330,7,8,99,99,99,999,1018.4,8.8,5.9,999,99
86,4,3,6,320,5,5,99,99,99,999,1019.1,8.2,5.9,999,99
86,4,3,7,330,5,6,99,99,99,999,1019.4,7.8,5.9,999,99
86,4,3,8,340,6,8,99,99,99,999,1020.4,7.5,5.9,999,99
86,4,3,9,330,4,5,99,99,99,999,1021.4,6.9,5.9,999,99
86,4,3,10,340,2,3,99,99,99,999,1022.2,6.5,5.8,999,99
86,4,3,11,330,4,5,99,99,99,999,1023.1,6.5,5.9,999,99
86,4,3,12,330,3,4,99,99,99,999,1024.5,7.1,5.9,999,99
86,4,3,13,350,5,7,99,99,99,999,1024.9,6.7,5.9,999,99
86,4,3,14,10,5,6,99,99,99,999,1026,6.7,5.9,999,99
86,4,3,15,10,4,5,99,99,99,999,1026.3,6.7,5.9,999,99
86,4,3,16,50,3,5,99,99,99,999,1026.4,6.8,6.1,999,99
86,4,3,17,90,3,4,99,99,99,999,1026.2,6.2,6.2,999,99
86,4,3,18,90,3,4,99,99,99,999,1025.4,6.4,6.3,999,99
86,4,3,19,130,3,4,99,99,99,999,1025.5,6.4,6.3,999,99
86,4,3,20,130,3,4,99,99,99,999,1025.4,6.4,6.3,999,99
86,4,3,21,140,5,6,99,99,99,999,1025.4,6.4,6.3,999,99
86,4,3,22,140,6,7,99,99,99,999,1025.4,6.2,6.3,999,99
86,4,3,23,150,6,7,99,99,99,999,1026.3,6.4,6,999,99
86,4,4,0,160,7,8,99,99,99,999,1026.8,6.3,5.8,999,99
86,4,4,1,170,5,5,99,99,99,999,1027,7.2,5.9,999,99
86,4,4,2,190,4,5,99,99,99,999,1027.9,7,6,999,99
86,4,4,3,200,6,7,99,99,99,999,1027.7,6.4,6,999,99
86,4,4,4,210,5,5,99,99,99,999,1027.9,6,6,999,99
86,4,4,5,220,5,6,99,99,99,999,1027.8,5.8,5.9,999,99
86,4,4,6,230,5,6,99,99,99,999,1027.8,5.8,5.8,999,99
86,4,4,7,230,4,5,99,99,99,999,1027.9,5.5,5.8,999,99
86,4,4,8,230,4,4,99,99,99,999,1027,5.5,5.9,999,99
86,4,4,9,220,3,3,99,99,99,999,1027,5.3,5.9,999,99
86,4,4,10,170,2,3,99,99,99,999,1026.9,5.2,5.9,999,99
86,4,4,11,190,4,4,99,99,99,999,1026.9,4.7,5.8,999,99
86,4,4,12,180,3,4,99,99,99,999,1027.7,4.5,5.8,999,99
86,4,4,13,180,4,4,99,99,99,999,1027,4.8,5.8,999,99
86,4,4,14,180,2,3,99,99,99,999,1027,5.8,5.9,999,99
86,4,4,15,150,2,2,99,99,99,999,1026.7,6.6,6,999,99
86,4,4,16,0,0,1,99,99,99,999,1026.3,7.2,5.9,999,99
86,4,4,17,120,3,3,99,99,99,999,1025.4,7.2,6.4,999,99
86,4,4,18,120,3,4,99,99,99,999,1024.8,6.4,6.2,999,99
86,4,4,19,110,3,4,99,99,99,999,1024.6,6.6,6.3,999,99
86,4,4,20,80,2,3,99,99,99,999,1024,6.9,6.5,999,99
86,4,4,21,90,2,3,99,99,99,999,1023.7,8.2,6.4,999,99
86,4,4,22,230,3,6,99,99,99,999,1023.7,9.6,6.4,999,99
86,4,4,23,310,1,1,99,99,99,999,1023.9,9.5,6.3,999,99
86,4,5,0,270,2,4,99,99,99,999,1023.9,9,6.3,999,99
86,4,5,1,310,4,4,99,99,99,999,1024.6,8,6.3,999,99
86,4,5,2,240,2,3,99,99,99,999,1024.8,7.3,6.3,999,99
86,4,5,3,260,2,2,99,99,99,999,1024.7,7.4,6.3,999,99
86,4,5,4,280,2,3,99,99,99,999,1024.7,7.3,6.3,999,99
86,4,5,5,280,3,4,99,99,99,999,1024.8,6.7,6.2,999,99
86,4,5,6,300,3,4,99,99,99,999,1024.8,6.3,6.2,999,99
86,4,5,7,340,6,7,99,99,99,999,1024.7,6.4,6.2,999,99
86,4,5,8,20,11,14,99,99,99,999,1024.7,6.2,5.9,999,99
86,4,5,9,30,11,14,99,99,99,999,1026.3,5.5,5.8,999,99
86,4,5,10,30,13,16,99,99,99,999,1027.5,5,5.5,999,99
86,4,5,11,30,12,14,99,99,99,999,1028.5,4.4,5.1,999,99
86,4,5,12,30,11,13,99,99,99,999,1029.5,4.2,5,999,99
86,4,5,13,30,10,12,99,99,99,999,1030.9,4.1,5.1,999,99
86,4,5,14,30,10,12,99,99,99,999,1031.5,4,5,999,99
86,4,5,15,40,9,11,99,99,99,999,1032.4,3.6,5,999,99
86,4,5,16,40,9,10,99,99,99,999,1032.9,3.4,5,999,99
86,4,5,17,40,8,10,99,99,99,999,1033.2,3.4,5,999,99
86,4,5,18,40,8,9,99,99,99,999,1033.3,3.2,5.1,999,99
86,4,5,19,60,7,8,99,99,99,999,1033.5,3,5.1,999,99
86,4,5,20,70,5,6,99,99,99,999,1033.3,3,5.1,999,99
86,4,5,21,90,5,6,99,99,99,999,1033,2.9,5.2,999,99
86,4,5,22,110,6,7,99,99,99,999,1032.6,3,5.2,999,99
86,4,5,23,100,5,6,99,99,99,999,1032.5,3,5.2,999,99
86,4,6,0,110,5,6,99,99,99,999,1032.5,3,5.1,999,99
86,4,6,1,110,4,5,99,99,99,999,1033,2.9,5.1,999,99
86,4,6,2,120,5,6,99,99,99,999,1032.6,2.9,5.1,999,99
86,4,6,3,110,5,6,99,99,99,999,1032.5,3,5.1,999,99
86,4,6,4,130,4,5,99,99,99,999,1032.8,3.1,5.1,999,99
86,4,6,5,130,3,4,99,99,99,999,1032.9,3.1,5.1,999,99
86,4,6,6,130,3,4,99,99,99,999,1032.6,3.2,5.1,999,99
86,4,6,7,140,3,4,99,99,99,999,1032.4,3.2,5.1,999,99
86,4,6,8,130,4,5,99,99,99,999,1031.6,3.2,5.1,999,99
86,4,6,9,130,5,6,99,99,99,999,1031.2,3.2,5.1,999,99
86,4,6,10,130,5,6,99,99,99,999,1031.4,3.2,5.1,999,99
86,4,6,11,130,5,6,99,99,99,999,1031.5,3.4,5.1,999,99
86,4,6,12,130,5,6,99,99,99,999,1031.2,3.5,5,999,99
86,4,6,13,130,5,7,99,99,99,999,1030.9,3.5,5,999,99
86,4,6,14,140,5,6,99,99,99,999,1030.8,3.7,5,999,99
86,4,6,15,130,5,7,99,99,99,999,1030.1,3.7,5,999,99
86,4,6,16,120,5,7,99,99,99,999,1029.5,3.8,5,999,99
86,4,6,17,120,5,7,99,99,99,999,1029.3,3.9,5.2,999,99
86,4,6,18,120,5,7,99,99,99,999,1028.6,3.5,5.2,999,99
86,4,6,19,120,5,6,99,99,99,999,1027.9,3.2,5.3,999,99
86,4,6,20,120,8,9,99,99,99,999,1026.4,3.2,5.3,999,99
86,4,6,21,110,7,9,99,99,99,999,1025.5,3.5,5.3,999,99
86,4,6,22,120,8,10,99,99,99,999,1025,4.3,5.3,999,99
86,4,6,23,120,8,10,99,99,99,999,1024,4.3,5.2,999,99
86,4,7,0,120,7,8,99,99,99,999,1023.5,4.3,5.2,999,99
86,4,7,1,130,7,9,99,99,99,999,1023,4.6,5.2,999,99
86,4,7,2,130,7,8,99,99,99,999,1021.7,4.6,5.1,999,99
86,4,7,3,140,8,10,99,99,99,999,1020.6,4.7,5.1,999,99
86,4,7,4,140,9,11,99,99,99,999,1019.2,4.9,5.1,999,99
86,4,7,5,140,8,10,99,99,99,999,1017.8,5.1,5.3,999,99
86,4,7,6,140,9,11,99,99,99,999,1016.2,5.3,5.4,999,99
86,4,7,7,140,10,11,99,99,99,999,1014.8,5.4,5.4,999,99
86,4,7,8,140,9,12,99,99,99,999,1013.6,5.4,5.4,999,99
86,4,7,9,140,9,13,99,99,99,999,1012.8,5.4,5.4,999,99
86,4,7,10,150,7,8,99,99,99,999,1012.3,5.7,5.4,999,99
86,4,7,11,170,3,6,99,99,99,999,1012.5,5.8,5.4,999,99
86,4,7,12,170,1,3,99,99,99,999,1012.2,5.8,5.4,999,99
86,4,7,13,0,0,1,99,99,99,999,1012.1,5.9,5.4,999,99
86,4,7,14,30,4,5,99,99,99,999,1011.4,5.5,5.4,999,99
86,4,7,15,30,4,5,99,99,99,999,1011,5.7,5.4,999,99
86,4,7,16,20,6,7,99,99,99,999,1010.2,5.5,5.4,999,99
86,4,7,17,20,5,6,99,99,99,999,1010.1,5.5,5.5,999,99
86,4,7,18,0,3,4,99,99,99,999,1010.2,5.7,5.4,999,99
86,4,7,19,330,5,6,99,99,99,999,1009.8,5.9,5.5,999,99
86,4,7,20,340,4,5,99,99,99,999,1009.8,5.9,5.4,999,99
86,4,7,21,340,6,7,99,99,99,999,1009.8,5.8,5.4,999,99
86,4,7,22,340,7,8,99,99,99,999,1010.4,5.5,5.4,999,99
86,4,7,23,0,7,8,99,99,99,999,1010.5,5.1,5.3,999,99
86,4,8,0,350,5,7,99,99,99,999,1010.7,4.9,5.3,999,99
86,4,8,1,0,7,8,99,99,99,999,1011,4.6,5.2,999,99
86,4,8,2,0,6,7,99,99,99,999,1010.7,4.5,5.1,999,99
86,4,8,3,0,5,6,99,99,99,999,1010.5,4.2,5.1,999,99
86,4,8,4,350,4,5,99,99,99,999,1010.3,3.9,5.1,999,99
86,4,8,5,340,3,5,99,99,99,999,1010,3.9,5.1,999,99
86,4,8,6,350,2,3,99,99,99,999,1009.7,3.9,5.1,999,99
86,4,8,7,0,1,2,99,99,99,999,1009.1,3.8,5.1,999,99
86,4,8,8,0,0,0,99,99,99,999,1008.5,3.8,5.2,999,99
86,4,8,9,110,3,4,99,99,99,999,1008,3.7,5.2,999,99
86,4,8,10,130,6,7,99,99,99,999,1007.4,3.7,5.2,999,99
86,4,8,11,130,7,9,99,99,99,999,1006,3.7,5.2,999,99
86,4,8,12,140,6,7,99,99,99,999,1006,3.9,5.1,999,99
86,4,8,13,160,7,8,99,99,99,999,1005.5,4.2,5.1,999,99
86,4,8,14,140,5,7,99,99,99,999,1004.5,4.7,5.1,999,99
86,4,8,15,140,6,7,99,99,99,999,1002.9,5,5.1,999,99
86,4,8,16,160,6,7,99,99,99,999,1002.1,6.2,5.1,999,99
86,4,8,17,160,5,6,99,99,99,999,1000.5,7.6,5.2,999,99
86,4,8,18,150,6,7,99,99,99,999,999.8,7.3,5.3,999,99
86,4,8,19,190,4,5,99,99,99,999,999.7,8.6,5.4,999,99
86,4,8,20,120,1,2,99,99,99,999,999.1,7.4,5.4,999,99
86,4,8,21,210,4,5,99,99,99,999,998.8,9.3,5.4,999,99
86,4,8,22,260,5,6,99,99,99,999,998.9,8.6,5.4,999,99
86,4,8,23,40,4,4,99,99,99,999,998.8,5.9,5.4,999,99
86,4,9,0,0,4,5,99,99,99,999,999.6,5.5,5.4,999,99
86,4,9,1,350,4,5,99,99,99,999,1000.2,5.6,5.2,999,99
86,4,9,2,0,5,6,99,99,99,999,999.7,5.5,5.2,999,99
86,4,9,3,350,6,6,99,99,99,999,999.1,5.1,5.2,999,99
86,4,9,4,340,3,4,99,99,99,999,999.8,5.1,5.2,999,99
86,4,9,5,340,3,4,99,99,99,999,999.7,5,5.1,999,99
86,4,9,6,340,3,4,99,99,99,999,999,4.9,5.2,999,99
86,4,9,7,350,4,5,99,99,99,999,998.2,4.7,5.2,999,99
86,4,9,8,0,4,5,99,99,99,999,997.9,4.7,5.2,999,99
86,4,9,9,340,4,5,99,99,99,999,998,4.4,5.1,999,99
86,4,9,10,340,4,5,99,99,99,999,998.1,4.3,5.2,999,99
86,4,9,11,350,4,6,99,99,99,999,997.9,4.2,5.1,999,99
86,4,9,12,330,4,5,99,99,99,999,998,3.9,5.1,999,99
86,4,9,13,320,4,5,99,99,99,999,997.2,4.2,5.2,999,99
86,4,9,14,340,2,2,99,99,99,999,997.2,4.9,5.3,999,99
86,4,9,15,60,2,2,99,99,99,999,996.7,5,5.4,999,99
86,4,9,16,70,2,3,99,99,99,999,996.5,4.9,5.5,999,99
86,4,9,17,80,4,4,99,99,99,999,995.9,4.6,5.6,999,99
86,4,9,18,70,5,6,99,99,99,999,995.3,4.4,5.6,999,99
86,4,9,19,70,6,7,99,99,99,999,995,4.1,5.7,999,99
86,4,9,20,70,6,7,99,99,99,999,994.5,4.3,5.7,999,99
86,4,9,21,80,4,5,99,99,99,999,995,4.2,5.6,999,99
86,4,9,22,150,2,3,99,99,99,999,995.2,4.3,5.7,999,99
86,4,9,23,0,0,1,99,99,99,999,995.7,4.3,5.6,999,99
86,4,10,0,0,0,0,99,99,99,999,995.8,4.2,5.5,999,99
86,4,10,1,0,0,1,99,99,99,999,995.7,4.2,5.5,999,99
86,4,10,2,250,1,1,99,99,99,999,995.4,4.2,5.5,999,99
86,4,10,3,270,2,3,99,99,99,999,995,4.6,5.5,999,99
86,4,10,4,290,2,2,99,99,99,999,994.4,5.1,5.5,999,99
86,4,10,5,280,3,3,99,99,99,999,993.7,5.4,5.5,999,99
86,4,10,6,290,5,6,99,99,99,999,993.1,5.5,5.5,999,99
86,4,10,7,290,5,6,99,99,99,999,992.7,5.4,5.5,999,99
86,4,10,8,280,5,6,99,99,99,999,992.2,5.4,5.4,999,99
86,4,10,9,280,5,6,99,99,99,999,992.3,5.3,5.4,999,99
86,4,10,10,280,5,6,99,99,99,999,992.7,5,5.4,999,99
86,4,10,11,280,5,6,99,99,99,999,993.3,4.9,5.4,999,99
86,4,10,12,270,5,6,99,99,99,999,993.5,4.9,5.4,999,99
86,4,10,13,270,6,7,99,99,99,999,993.5,5.4,5.4,999,99
86,4,10,14,270,5,6,99,99,99,999,993.5,5.9,5.2,999,99
86,4,10,15,280,5,6,99,99,99,999,993.3,6.3,5.4,999,99
86,4,10,16,250,4,5,99,99,99,999,992.9,6.6,5.4,999,99
86,4,10,17,230,3,4,99,99,99,999,992.7,7.2,5.5,999,99
86,4,10,18,240,2,3,99,99,99,999,992.6,8.1,5.9,999,99
86,4,10,20,260,5,8,99,99,99,999,993.4,6.9,5.6,999,99
86,4,10,21,300,5,7,99,99,99,999,994.2,5.9,5.8,999,99
86,4,10,22,80,1,1,99,99,99,999,994.9,5,5.7,999,99
86,4,10,23,0,0,0,99,99,99,999,995.9,5.4,5.5,999,99
86,4,11,0,330,3,4,99,99,99,999,996.7,5.2,5.8,999,99
86,4,11,1,0,0,0,99,99,99,999,997.5,4.7,5.9,999,99
86,4,11,2,40,1,1,99,99,99,999,997.9,4.9,5.9,999,99
86,4,11,3,130,1,2,99,99,99,999,998.1,5,5.9,999,99
86,4,11,4,300,1,3,99,99,99,999,998.3,3.7,5.9,999,99
86,4,11,5,0,0,0,99,99,99,999,998.2,3.9,5.9,999,99
86,4,11,6,260,4,5,99,99,99,999,998.2,4.9,5.8,999,99
86,4,11,7,230,4,4,99,99,99,999,998.2,4.9,5.8,999,99
86,4,11,8,230,6,6,99,99,99,999,998.2,4.4,5.8,999,99
86,4,11,9,230,6,8,99,99,99,999,998.5,3.7,5.8,999,99
86,4,11,10,230,6,7,99,99,99,999,998.8,3.1,5.6,999,99
86,4,11,11,230,6,7,99,99,99,999,999.4,2.4,5.5,999,99
86,4,11,12,230,5,6,99,99,99,999,999.9,2.4,5.5,999,99
86,4,11,13,230,5,7,99,99,99,999,1000.3,2.7,5.5,999,99
86,4,11,14,220,4,5,99,99,99,999,1000.4,3.5,5.7,999,99
86,4,11,15,210,4,5,99,99,99,999,1000.4,4.4,5.9,999,99
86,4,11,16,190,3,4,99,99,99,999,999.9,5.4,6.2,999,99
86,4,11,17,0,0,1,99,99,99,999,999.8,7.1,6.3,999,99
86,4,11,18,100,5,6,99,99,99,999,999.9,5,6.5,999,99
86,4,11,19,100,5,7,99,99,99,999,999.8,5.2,6.6,999,99
86,4,11,20,150,4,7,99,99,99,999,999.7,5.8,6.5,999,99
86,4,11,21,120,5,6,99,99,99,999,999.8,4.9,6.5,999,99
86,4,11,22,120,3,5,99,99,99,999,1000.5,4.7,6.5,999,99
86,4,11,23,0,0,1,99,99,99,999,1001.2,3.7,6.3,999,99
86,4,12,1,230,4,5,99,99,99,999,1002.3,4.6,6.2,999,99
86,4,12,2,220,4,5,99,99,99,999,1002.7,4.3,6.3,999,99
86,4,12,3,220,4,4,99,99,99,999,1002.7,3.9,6.2,999,99
86,4,12,4,220,4,5,99,99,99,999,1002.8,3.9,6.2,999,99
86,4,12,5,230,4,5,99,99,99,999,1002.8,3.9,6.1,999,99
86,4,12,6,240,4,5,99,99,99,999,1002.9,3.4,5.9,999,99
86,4,12,7,260,2,3,99,99,99,999,1002.9,3.2,5.9,999,99
86,4,12,8,250,2,3,99,99,99,999,1003.4,3.4,5.8,999,99
86,4,12,9,250,2,2,99,99,99,999,1003.5,3.1,5.8,999,99
86,4,12,10,280,2,2,99,99,99,999,1003.9,3.1,5.8,999,99
86,4,12,11,270,1,2,99,99,99,999,1004.7,3.8,5.8,999,99
86,4,12,12,240,2,3,99,99,99,999,1005.3,4,5.8,999,99
86,4,12,13,250,1,2,99,99,99,999,1005.9,3.6,5.8,999,99
86,4,12,14,240,1,1,99,99,99,999,1006,3.9,5.8,999,99
86,4,12,15,0,0,1,99,99,99,999,1006,4.7,6.1,999,99
86,4,12,16,0,0,0,99,99,99,999,1006,5.5,6.3,999,99
86,4,12,17,240,1,2,99,99,99,999,1006,6.2,6.9,999,99
86,4,12,18,220,2,3,99,99,99,999,1006.6,6.6,6.5,999,99
86,4,12,19,190,2,3,99,99,99,999,1006.4,7.8,6.6,999,99
86,4,12,20,150,5,6,99,99,99,999,1006.7,5.8,6.6,999,99
86,4,12,21,160,6,7,99,99,99,999,1006.8,5.5,6.3,999,99
86,4,12,22,160,6,7,99,99,99,999,1007.4,5.7,6.3,999,99
86,4,12,23,160,6,7,99,99,99,999,1007.9,5.8,6.2,999,99
86,4,13,0,170,4,4,99,99,99,999,1008.5,5.9,6.1,999,99
86,4,13,1,260,3,5,99,99,99,999,1009.5,7,6,999,99
86,4,13,2,240,5,5,99,99,99,999,1010.2,7.1,6,999,99
86,4,13,3,250,5,6,99,99,99,999,1010.6,6.9,6,999,99
86,4,13,4,260,6,7,99,99,99,999,1011,6.8,5.9,999,99
86,4,13,5,250,5,6,99,99,99,999,1011.3,6.3,5.9,999,99
86,4,13,6,240,5,6,99,99,99,999,1011.4,5.7,5.8,999,99
86,4,13,7,240,6,7,99,99,99,999,1011.6,5.4,5.8,999,99
86,4,13,8,230,7,8,99,99,99,999,1012.1,4.9,5.8,999,99
86,4,13,9,240,6,7,99,99,99,999,1012.2,4.3,5.8,999,99
86,4,13,10,230,6,6,99,99,99,999,1013,4.2,5.8,999,99
86,4,13,11,240,6,7,99,99,99,999,1013.8,4.3,5.8,999,99
86,4,13,12,240,5,6,99,99,99,999,1014.7,4.5,5.8,999,99
86,4,13,13,250,5,6,99,99,99,999,1015.3,4.9,5.8,999,99
86,4,13,14,240,3,4,99,99,99,999,1016,5.5,5.8,999,99
86,4,13,15,240,2,3,99,99,99,999,1016,7.2,5.9,999,99
86,4,13,16,220,1,1,99,99,99,999,1015.4,9,6.3,999,99
86,4,13,17,190,2,3,99,99,99,999,1015.1,9.3,7,999,99
86,4,13,18,130,6,6,99,99,99,999,1014.7,7,7,999,99
86,4,13,19,130,7,8,99,99,99,999,1014.5,7.8,6.7,999,99
86,4,13,20,120,6,7,99,99,99,999,1014.4,8.2,6.6,999,99
86,4,13,21,130,5,5,99,99,99,999,1014.5,8.6,6.6,999,99
86,4,13,22,210,5,6,99,99,99,999,1015.3,10.2,6.6,999,99
86,4,13,23,190,5,6,99,99,99,999,1016,9.5,6.5,999,99
86,4,14,0,180,6,7,99,99,99,999,1016.6,8.7,6.5,999,99
86,4,14,1,190,5,6,99,99,99,999,1017.3,7.9,6.5,999,99
86,4,14,2,210,6,7,99,99,99,999,1017.5,7.2,6.4,999,99
86,4,14,3,230,3,4,99,99,99,999,1018.4,7,6.3,999,99
86,4,14,4,220,3,3,99,99,99,999,1018.7,6.9,6.3,999,99
86,4,14,5,220,2,2,99,99,99,999,1019.1,6.7,6.3,999,99
86,4,14,6,220,3,4,99,99,99,999,1018.7,6.6,6.2,999,99
86,4,14,7,240,3,4,99,99,99,999,1018.5,6.5,6.2,999,99
86,4,14,8,230,4,4,99,99,99,999,1018.5,6.3,6.2,999,99
86,4,14,9,250,3,3,99,99,99,999,1018.5,6.2,6.2,999,99
86,4,14,10,270,1,2,99,99,99,999,1019.1,5.9,6.2,999,99
86,4,14,11,270,2,2,99,99,99,999,1019.9,5.8,6.2,999,99
86,4,14,12,250,1,1,99,99,99,999,1020.1,6.2,6.2,999,99
86,4,14,13,280,1,2,99,99,99,999,1020.6,6.8,6.2,999,99
86,4,14,14,220,1,1,99,99,99,999,1020.7,9.6,6.4,999,99
86,4,14,15,0,0,0,99,99,99,999,1020.7,7.9,6.8,999,99
86,4,14,16,0,0,0,99,99,99,999,1020.1,9.6,7.2,999,99
86,4,14,17,110,2,2,99,99,99,999,1019.6,9.7,8.4,999,99
86,4,14,18,120,4,4,99,99,99,999,1019.2,8.4,7.9,999,99
86,4,14,19,120,5,6,99,99,99,999,1018.9,8.1,7.7,999,99
